record_id,record_type,field,search_attempted,sources_checked,result
r1-ash-arie-ben-eliezer-3850,comparable,garden_area_sqm,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,total_outdoor_area_sqm,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,entry_floor,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,upper_floor,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,number_of_levels,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,parking_present,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,parking_count,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,storage_present,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,storage_area_sqm,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,mamad,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,orientation_count,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,orientation_directions,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
net-archive-park25-duplex140-2470,comparable,garden_area_sqm,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
net-archive-park25-duplex140-2470,comparable,floor,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
net-archive-park25-duplex140-2470,comparable,entry_floor,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
net-archive-park25-duplex140-2470,comparable,upper_floor,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
net-archive-park25-duplex140-2470,comparable,number_of_levels,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
net-archive-park25-duplex140-2470,comparable,parking_count,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
net-archive-park25-duplex140-2470,comparable,storage_area_sqm,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
net-archive-park25-duplex140-2470,comparable,orientation_count,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
net-archive-park25-duplex140-2470,comparable,orientation_directions,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
net-archive-park25-duplex140-2470,comparable,observed_date,"Targeted exact record/project search including direct page, floor-plan/brochure/spec terms where applicable",https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
ta-archive-yiftach4-garden57,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=2.5%2C2.5&sp2=61&sp3=62&view=list&withimage=1,NOT_FOUND
ta-v2-anglo-3418,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.anglo-saxon.co.il/properties/single/?id=3418,NOT_FOUND
ta-v2-anglo-3417,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.anglo-saxon.co.il/properties/single/?id=3417,NOT_FOUND
ta-ask-laguardia-garden-68,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.yad2.co.il/realestate/forsale/tel-aviv-area?area=1&city=5000&property=3&street=2648,NOT_FOUND
net-v2-dekel-6r163-5200,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.yad2.co.il/realestate/forsale/center-and-sharon?area=17&city=7400&maxRooms=6&minRooms=6&neighborhood=341&property=7&sort=price-desc,NOT_FOUND
r1-net-bnei-reich21-4775,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.madlan.co.il/listings/bGX8sM3sDtH,NOT_FOUND
net-ask-triplex158,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.yad2.co.il/realestate/forsale/center-and-sharon?area=17&city=7400&maxRooms=6&minRooms=6&neighborhood=341,NOT_FOUND
net-ask-park-duplex140,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.yad2.co.il/realestate/forsale/center-and-sharon?area=17&city=7400&neighborhood=341&property=7; https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
ash-ask-homeless-penthouse170,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://m.homeless.co.il/Saletivuch/viewad%2C366899.aspx,NOT_FOUND
ash-ask-wine22-penthouse160,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.ad.co.il/ad/16228309,NOT_FOUND
ash-ask-barnea-duplex5r138,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&neighborhood=471&property=7,NOT_FOUND
r1-ash-arie-ben-eliezer-3850,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.yad2.co.il/realestate/forsale/south?area=21&property=7; https://www.yad2.co.il/realestate/forsale/south?area=21&city=7100&maxRooms=5&minRooms=5&neighborhood=471&property=7&propertyGroup=apartments; https://www.ad.co.il/archive/nadlansale?props=18-18&rp5=5%2C5&sp1=28&sp2=42&view=list,NOT_FOUND
net-archive-park25-duplex140-2470,comparable,exact_lat_lng,One final exact-address/project-coordinate search; retained centroid only where exact coordinate was not defensibly public.,https://www.ad.co.il/archive/nadlansale?props=20-27&sp1=28&sp2=133&sp3=182&sp4=1375&view=list&withimage=1,NOT_FOUND
ta-rayk-east-side,project,financing_bank,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://rayklocations.raykgroup.com/east/; https://www.raykgroup.com/projects/market/?ContentID=62918; https://www.yad2.co.il/yad1/project/16277,NOT_FOUND
ta-rayk-east-side,project,storage,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://rayklocations.raykgroup.com/east/; https://www.raykgroup.com/projects/market/?ContentID=62918; https://www.yad2.co.il/yad1/project/16277,NOT_FOUND
ta-rayk-east-side,project,exact_lat_lng,One final exact-address/project-coordinate search; no guessed coordinate substituted.,https://rayklocations.raykgroup.com/east/; https://www.raykgroup.com/projects/market/?ContentID=62918; https://www.yad2.co.il/yad1/project/16277,NOT_FOUND
ta-rayk-east-side,project,numeric_special_model_outdoor_area,Targeted project תוכניות דירה / brochure / floor plan / דירת גן / דופלקס / פנטהאוז search.,https://rayklocations.raykgroup.com/east/; https://www.raykgroup.com/projects/market/?ContentID=62918; https://www.yad2.co.il/yad1/project/16277,NOT_FOUND
ta-tidhar-between,project,financing_bank,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.tidhar-benhasderot.co.il/; https://www.yad2.co.il/yad1/project/16499; https://project-tlv.info/buildings/la-guardia/65-2/,NOT_FOUND
ta-tidhar-between,project,estimated_delivery,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.tidhar-benhasderot.co.il/; https://www.yad2.co.il/yad1/project/16499; https://project-tlv.info/buildings/la-guardia/65-2/,NOT_FOUND
ta-tidhar-between,project,parking,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.tidhar-benhasderot.co.il/; https://www.yad2.co.il/yad1/project/16499; https://project-tlv.info/buildings/la-guardia/65-2/,NOT_FOUND
ta-tidhar-between,project,storage,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.tidhar-benhasderot.co.il/; https://www.yad2.co.il/yad1/project/16499; https://project-tlv.info/buildings/la-guardia/65-2/,NOT_FOUND
ta-tidhar-between,project,mamad,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.tidhar-benhasderot.co.il/; https://www.yad2.co.il/yad1/project/16499; https://project-tlv.info/buildings/la-guardia/65-2/,NOT_FOUND
ta-tidhar-between,project,exact_lat_lng,One final exact-address/project-coordinate search; no guessed coordinate substituted.,https://www.tidhar-benhasderot.co.il/; https://www.yad2.co.il/yad1/project/16499; https://project-tlv.info/buildings/la-guardia/65-2/,NOT_FOUND
ta-tidhar-between,project,numeric_special_model_outdoor_area,Targeted project תוכניות דירה / brochure / floor plan / דירת גן / דופלקס / פנטהאוז search.,https://www.tidhar-benhasderot.co.il/; https://www.yad2.co.il/yad1/project/16499; https://project-tlv.info/buildings/la-guardia/65-2/,NOT_FOUND
ta-galipolis,project,contractor_company,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://almog-ltd.com/project/galipoliz/; https://almog-group.ussl.co.il/galipolis-almog/,NOT_FOUND
ta-galipolis,project,financing_bank,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://almog-ltd.com/project/galipoliz/; https://almog-group.ussl.co.il/galipolis-almog/,NOT_FOUND
ta-galipolis,project,estimated_delivery,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://almog-ltd.com/project/galipoliz/; https://almog-group.ussl.co.il/galipolis-almog/,NOT_FOUND
ta-galipolis,project,parking,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://almog-ltd.com/project/galipoliz/; https://almog-group.ussl.co.il/galipolis-almog/,NOT_FOUND
ta-galipolis,project,storage,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://almog-ltd.com/project/galipoliz/; https://almog-group.ussl.co.il/galipolis-almog/,NOT_FOUND
ta-galipolis,project,exact_lat_lng,One final exact-address/project-coordinate search; no guessed coordinate substituted.,https://almog-ltd.com/project/galipoliz/; https://almog-group.ussl.co.il/galipolis-almog/,NOT_FOUND
ta-galipolis,project,numeric_special_model_outdoor_area,Targeted project תוכניות דירה / brochure / floor plan / דירת גן / דופלקס / פנטהאוז search.,https://almog-ltd.com/project/galipoliz/; https://almog-group.ussl.co.il/galipolis-almog/,NOT_FOUND
net-bereshit-family,project,contractor_company,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.azoulay-group.co.il/%D7%91%D7%A8%D7%90%D7%A9%D7%99%D7%AA-%D7%A4%D7%9E%D7%9C%D7%99-%D7%A7%D7%A8%D7%99%D7%AA-%D7%94%D7%A9%D7%A8%D7%95%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/13271,NOT_FOUND
net-bereshit-family,project,financing_bank,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.azoulay-group.co.il/%D7%91%D7%A8%D7%90%D7%A9%D7%99%D7%AA-%D7%A4%D7%9E%D7%9C%D7%99-%D7%A7%D7%A8%D7%99%D7%AA-%D7%94%D7%A9%D7%A8%D7%95%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/13271,NOT_FOUND
net-bereshit-family,project,estimated_delivery,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.azoulay-group.co.il/%D7%91%D7%A8%D7%90%D7%A9%D7%99%D7%AA-%D7%A4%D7%9E%D7%9C%D7%99-%D7%A7%D7%A8%D7%99%D7%AA-%D7%94%D7%A9%D7%A8%D7%95%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/13271,NOT_FOUND
net-bereshit-family,project,storage,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.azoulay-group.co.il/%D7%91%D7%A8%D7%90%D7%A9%D7%99%D7%AA-%D7%A4%D7%9E%D7%9C%D7%99-%D7%A7%D7%A8%D7%99%D7%AA-%D7%94%D7%A9%D7%A8%D7%95%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/13271,NOT_FOUND
net-bereshit-family,project,exact_lat_lng,One final exact-address/project-coordinate search; no guessed coordinate substituted.,https://www.azoulay-group.co.il/%D7%91%D7%A8%D7%90%D7%A9%D7%99%D7%AA-%D7%A4%D7%9E%D7%9C%D7%99-%D7%A7%D7%A8%D7%99%D7%AA-%D7%94%D7%A9%D7%A8%D7%95%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/13271,NOT_FOUND
net-bereshit-family,project,numeric_special_model_outdoor_area,Targeted project תוכניות דירה / brochure / floor plan / דירת גן / דופלקס / פנטהאוז search.,https://www.azoulay-group.co.il/%D7%91%D7%A8%D7%90%D7%A9%D7%99%D7%AA-%D7%A4%D7%9E%D7%9C%D7%99-%D7%A7%D7%A8%D7%99%D7%AA-%D7%94%D7%A9%D7%A8%D7%95%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/13271,NOT_FOUND
net-gabay-park,project,contractor_company,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://gabaygroup.com/projects/%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/15441,NOT_FOUND
net-gabay-park,project,financing_bank,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://gabaygroup.com/projects/%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/15441,NOT_FOUND
net-gabay-park,project,estimated_delivery,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://gabaygroup.com/projects/%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/15441,NOT_FOUND
net-gabay-park,project,storage,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://gabaygroup.com/projects/%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/15441,NOT_FOUND
net-gabay-park,project,exact_lat_lng,One final exact-address/project-coordinate search; no guessed coordinate substituted.,https://gabaygroup.com/projects/%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/15441,NOT_FOUND
net-gabay-park,project,numeric_special_model_outdoor_area,Targeted project תוכניות דירה / brochure / floor plan / דירת גן / דופלקס / פנטהאוז search.,https://gabaygroup.com/projects/%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94/; https://www.yad2.co.il/yad1/project/15441,NOT_FOUND
net-the-strip,project,contractor_company,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://auraisrael.co.il/project/%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%91%D7%9F-%D7%A6%D7%91%D7%99/; https://www.yad2.co.il/realestate/forsale/center-and-sharon?area=70&city=0182&dealType=1&page=1; https://www.diraly.co.il/fr/projects/the-strip-%D7%A0%D7%AA%D7%A0%D7%99%D7%94,NOT_FOUND
net-the-strip,project,financing_bank,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://auraisrael.co.il/project/%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%91%D7%9F-%D7%A6%D7%91%D7%99/; https://www.yad2.co.il/realestate/forsale/center-and-sharon?area=70&city=0182&dealType=1&page=1; https://www.diraly.co.il/fr/projects/the-strip-%D7%A0%D7%AA%D7%A0%D7%99%D7%94,NOT_FOUND
net-the-strip,project,estimated_delivery,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://auraisrael.co.il/project/%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%91%D7%9F-%D7%A6%D7%91%D7%99/; https://www.yad2.co.il/realestate/forsale/center-and-sharon?area=70&city=0182&dealType=1&page=1; https://www.diraly.co.il/fr/projects/the-strip-%D7%A0%D7%AA%D7%A0%D7%99%D7%94,NOT_FOUND
net-the-strip,project,exact_lat_lng,One final exact-address/project-coordinate search; no guessed coordinate substituted.,https://auraisrael.co.il/project/%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%91%D7%9F-%D7%A6%D7%91%D7%99/; https://www.yad2.co.il/realestate/forsale/center-and-sharon?area=70&city=0182&dealType=1&page=1; https://www.diraly.co.il/fr/projects/the-strip-%D7%A0%D7%AA%D7%A0%D7%99%D7%94,NOT_FOUND
net-the-strip,project,numeric_special_model_outdoor_area,Targeted project תוכניות דירה / brochure / floor plan / דירת גן / דופלקס / פנטהאוז search.,https://auraisrael.co.il/project/%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%91%D7%9F-%D7%A6%D7%91%D7%99/; https://www.yad2.co.il/realestate/forsale/center-and-sharon?area=70&city=0182&dealType=1&page=1; https://www.diraly.co.il/fr/projects/the-strip-%D7%A0%D7%AA%D7%A0%D7%99%D7%94,NOT_FOUND
ash-halomot-barnea,project,financing_bank,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.shbn.co.il/projects/ashkelon-dreams/,NOT_FOUND
ash-halomot-barnea,project,estimated_delivery,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.shbn.co.il/projects/ashkelon-dreams/,NOT_FOUND
ash-halomot-barnea,project,number_of_floors,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.shbn.co.il/projects/ashkelon-dreams/,NOT_FOUND
ash-halomot-barnea,project,parking,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.shbn.co.il/projects/ashkelon-dreams/,NOT_FOUND
ash-halomot-barnea,project,storage,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.shbn.co.il/projects/ashkelon-dreams/,NOT_FOUND
ash-halomot-barnea,project,exact_lat_lng,One final exact-address/project-coordinate search; no guessed coordinate substituted.,https://www.shbn.co.il/projects/ashkelon-dreams/,NOT_FOUND
ash-halomot-barnea,project,numeric_special_model_outdoor_area,Targeted project תוכניות דירה / brochure / floor plan / דירת גן / דופלקס / פנטהאוז search.,https://www.shbn.co.il/projects/ashkelon-dreams/,NOT_FOUND
ash-peretz-wine,project,contractor_company,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.peretzbh.co.il/project/ir-hayain/plans/; https://www.peretzbh.co.il/mishtaken/%D7%A4%D7%A8%D7%A5-%D7%91%D7%95%D7%A0%D7%99-%D7%94%D7%A0%D7%92%D7%91-%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/apartments/; https://koratgag.co.il/residentual/%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/,NOT_FOUND
ash-peretz-wine,project,financing_bank,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.peretzbh.co.il/project/ir-hayain/plans/; https://www.peretzbh.co.il/mishtaken/%D7%A4%D7%A8%D7%A5-%D7%91%D7%95%D7%A0%D7%99-%D7%94%D7%A0%D7%92%D7%91-%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/apartments/; https://koratgag.co.il/residentual/%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/,NOT_FOUND
ash-peretz-wine,project,estimated_delivery,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.peretzbh.co.il/project/ir-hayain/plans/; https://www.peretzbh.co.il/mishtaken/%D7%A4%D7%A8%D7%A5-%D7%91%D7%95%D7%A0%D7%99-%D7%94%D7%A0%D7%92%D7%91-%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/apartments/; https://koratgag.co.il/residentual/%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/,NOT_FOUND
ash-peretz-wine,project,number_of_buildings,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.peretzbh.co.il/project/ir-hayain/plans/; https://www.peretzbh.co.il/mishtaken/%D7%A4%D7%A8%D7%A5-%D7%91%D7%95%D7%A0%D7%99-%D7%94%D7%A0%D7%92%D7%91-%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/apartments/; https://koratgag.co.il/residentual/%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/,NOT_FOUND
ash-peretz-wine,project,number_of_floors,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.peretzbh.co.il/project/ir-hayain/plans/; https://www.peretzbh.co.il/mishtaken/%D7%A4%D7%A8%D7%A5-%D7%91%D7%95%D7%A0%D7%99-%D7%94%D7%A0%D7%92%D7%91-%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/apartments/; https://koratgag.co.il/residentual/%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/,NOT_FOUND
ash-peretz-wine,project,parking,Targeted official project page + floor-plan/brochure/spec + major project portal search.,https://www.peretzbh.co.il/project/ir-hayain/plans/; https://www.peretzbh.co.il/mishtaken/%D7%A4%D7%A8%D7%A5-%D7%91%D7%95%D7%A0%D7%99-%D7%94%D7%A0%D7%92%D7%91-%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/apartments/; https://koratgag.co.il/residentual/%D7%A2%D7%99%D7%A8-%D7%94%D7%99%D7%99%D7%9F-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F/,NOT_FOUND
